"Step","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_9_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_9_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_9_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_8_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_8_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_8_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_7_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_7_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_7_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_6_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_6_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_6_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_5_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_5_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_5_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_4_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_4_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_4_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_3_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_3_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_3_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_2_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_2_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_2_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_1_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_1_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_1_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_0_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_0_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_0_contcorrect_True - current_best_fitness__MAX"
"1089","-200","-200","-200","-200","-200","-200","-128.625","-128.625","-128.625","-200","-200","-200","-200","-200","-200","-154.15625","-154.15625","-154.15625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"1090","-200","-200","-200","-200","-200","-200","-120.2578125","-120.2578125","-120.2578125","-200","-200","-200","-200","-200","-200","-155.9140625","-155.9140625","-155.9140625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"1091","-200","-200","-200","-200","-200","-200","-124.8125","-124.8125","-124.8125","-200","-200","-200","-200","-200","-200","-164.8046875","-164.8046875","-164.8046875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"1092","-200","-200","-200","-200","-200","-200","-122.6015625","-122.6015625","-122.6015625","-200","-200","-200","-200","-200","-200","-163.4140625","-163.4140625","-163.4140625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"1093","-200","-200","-200","-200","-200","-200","-125.1640625","-125.1640625","-125.1640625","-200","-200","-200","-200","-200","-200","-168.9921875","-168.9921875","-168.9921875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"1094","-200","-200","-200","-200","-200","-200","-119.484375","-119.484375","-119.484375","-200","-200","-200","-200","-200","-200","-181.171875","-181.171875","-181.171875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"1095","-200","-200","-200","-200","-200","-200","-125.1953125","-125.1953125","-125.1953125","-200","-200","-200","-200","-200","-200","-185.1796875","-185.1796875","-185.1796875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"1096","-200","-200","-200","-200","-200","-200","-116.6875","-116.6875","-116.6875","-200","-200","-200","-200","-200","-200","-179.53125","-179.53125","-179.53125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"1097","-200","-200","-200","-200","-200","-200","-119.0546875","-119.0546875","-119.0546875","-200","-200","-200","-200","-200","-200","-174.359375","-174.359375","-174.359375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"1098","-200","-200","-200","-200","-200","-200","-115.3125","-115.3125","-115.3125","-200","-200","-200","-200","-200","-200","-181.6484375","-181.6484375","-181.6484375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"1099","-200","-200","-200","-200","-200","-200","-113.5546875","-113.5546875","-113.5546875","-200","-200","-200","-200","-200","-200","-183.34375","-183.34375","-183.34375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"1100","-200","-200","-200","-200","-200","-200","-113.875","-113.875","-113.875","-200","-200","-200","-200","-200","-200","-181.3671875","-181.3671875","-181.3671875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"1101","-200","-200","-200","-200","-200","-200","-112.71875","-112.71875","-112.71875","-200","-200","-200","-197.1953125","-197.1953125","-197.1953125","-200","-200","-200","-98.265625","-98.265625","-98.265625","-129.0859375","-129.0859375","-129.0859375","-120.3984375","-120.3984375","-120.3984375","-200","-200","-200"
"1102","-200","-200","-200","-200","-200","-200","-114.3671875","-114.3671875","-114.3671875","-200","-200","-200","-198.0390625","-198.0390625","-198.0390625","-200","-200","-200","-98.203125","-98.203125","-98.203125","-132.953125","-132.953125","-132.953125","-126.9609375","-126.9609375","-126.9609375","-200","-200","-200"
"1103","-200","-200","-200","-200","-200","-200","-108.9296875","-108.9296875","-108.9296875","-200","-200","-200","-198.5703125","-198.5703125","-198.5703125","-200","-200","-200","-103.5859375","-103.5859375","-103.5859375","-137.6640625","-137.6640625","-137.6640625","-105.9921875","-105.9921875","-105.9921875","-200","-200","-200"
"1104","-200","-200","-200","-200","-200","-200","-110.15625","-110.15625","-110.15625","-200","-200","-200","-198.390625","-198.390625","-198.390625","-200","-200","-200","-101.796875","-101.796875","-101.796875","-132.78125","-132.78125","-132.78125","-108.359375","-108.359375","-108.359375","-200","-200","-200"
"1105","-200","-200","-200","-200","-200","-200","-109.640625","-109.640625","-109.640625","-200","-200","-200","-199.4296875","-199.4296875","-199.4296875","-200","-200","-200","-103.3125","-103.3125","-103.3125","-137.1015625","-137.1015625","-137.1015625","-117.6171875","-117.6171875","-117.6171875","-200","-200","-200"
"1106","-200","-200","-200","-200","-200","-200","-107.9765625","-107.9765625","-107.9765625","-200","-200","-200","-197.9296875","-197.9296875","-197.9296875","-200","-200","-200","-95.3359375","-95.3359375","-95.3359375","-132.984375","-132.984375","-132.984375","-113.703125","-113.703125","-113.703125","-200","-200","-200"
"1107","-200","-200","-200","-200","-200","-200","-110.34375","-110.34375","-110.34375","-200","-200","-200","-198.03125","-198.03125","-198.03125","-200","-200","-200","-98.1875","-98.1875","-98.1875","-135.0390625","-135.0390625","-135.0390625","-109.921875","-109.921875","-109.921875","-200","-200","-200"
"1108","-200","-200","-200","-200","-200","-200","-109.203125","-109.203125","-109.203125","-200","-200","-200","-198.59375","-198.59375","-198.59375","-200","-200","-200","-99.546875","-99.546875","-99.546875","-129.0390625","-129.0390625","-129.0390625","-116.1640625","-116.1640625","-116.1640625","-200","-200","-200"
"1109","-200","-200","-200","-200","-200","-200","-113.9921875","-113.9921875","-113.9921875","-200","-200","-200","-198.8828125","-198.8828125","-198.8828125","-200","-200","-200","-100.953125","-100.953125","-100.953125","-122.7734375","-122.7734375","-122.7734375","-106.171875","-106.171875","-106.171875","-200","-200","-200"
"1110","-200","-200","-200","-200","-200","-200","-105.890625","-105.890625","-105.890625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-99.4921875","-99.4921875","-99.4921875","-119.8359375","-119.8359375","-119.8359375","-104.1953125","-104.1953125","-104.1953125","-200","-200","-200"
"1111","-200","-200","-200","-200","-200","-200","-116.8203125","-116.8203125","-116.8203125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-100.65625","-100.65625","-100.65625","-117.203125","-117.203125","-117.203125","-99.15625","-99.15625","-99.15625","-200","-200","-200"
"1112","-200","-200","-200","-200","-200","-200","-116.03125","-116.03125","-116.03125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.5625","-97.5625","-97.5625","-119.5","-119.5","-119.5","-109.8828125","-109.8828125","-109.8828125","-200","-200","-200"
"1113","-200","-200","-200","-200","-200","-200","-120.4765625","-120.4765625","-120.4765625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-100.765625","-100.765625","-100.765625","-126.671875","-126.671875","-126.671875","-108.3671875","-108.3671875","-108.3671875","-200","-200","-200"
"1114","-200","-200","-200","-200","-200","-200","-127.7109375","-127.7109375","-127.7109375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-99.5546875","-99.5546875","-99.5546875","-122.3515625","-122.3515625","-122.3515625","-107.421875","-107.421875","-107.421875","-200","-200","-200"
"1115","-200","-200","-200","-200","-200","-200","-125.90625","-125.90625","-125.90625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-101.84375","-101.84375","-101.84375","-123.078125","-123.078125","-123.078125","-96.90625","-96.90625","-96.90625","-200","-200","-200"
"1116","-200","-200","-200","-200","-200","-200","-127.3828125","-127.3828125","-127.3828125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-99.6875","-99.6875","-99.6875","-110.7265625","-110.7265625","-110.7265625","-104.859375","-104.859375","-104.859375","-200","-200","-200"
"1117","-200","-200","-200","-200","-200","-200","-126.953125","-126.953125","-126.953125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.6875","-97.6875","-97.6875","-116.3046875","-116.3046875","-116.3046875","-106.3125","-106.3125","-106.3125","-200","-200","-200"
"1118","-200","-200","-200","-200","-200","-200","-125.5703125","-125.5703125","-125.5703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-99.9453125","-99.9453125","-99.9453125","-115.90625","-115.90625","-115.90625","-113.5","-113.5","-113.5","-200","-200","-200"
"1119","-200","-200","-200","-200","-200","-200","-128.3203125","-128.3203125","-128.3203125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-95.015625","-95.015625","-95.015625","-112.5859375","-112.5859375","-112.5859375","-103.453125","-103.453125","-103.453125","-200","-200","-200"
"1120","-200","-200","-200","-200","-200","-200","-127.140625","-127.140625","-127.140625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-98.7734375","-98.7734375","-98.7734375","-114.65625","-114.65625","-114.65625","-106.5078125","-106.5078125","-106.5078125","-200","-200","-200"
"1121","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-91.875","-91.875","-91.875","-151.609375","-151.609375","-151.609375","-101.7421875","-101.7421875","-101.7421875","-200","-200","-200","-195.1640625","-195.1640625","-195.1640625","-119.21875","-119.21875","-119.21875"
"1122","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-95.359375","-95.359375","-95.359375","-147.46875","-147.46875","-147.46875","-97.71875","-97.71875","-97.71875","-200","-200","-200","-183.3203125","-183.3203125","-183.3203125","-129.8828125","-129.8828125","-129.8828125"
"1123","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-92.9765625","-92.9765625","-92.9765625","-158.59375","-158.59375","-158.59375","-97.421875","-97.421875","-97.421875","-200","-200","-200","-179.9609375","-179.9609375","-179.9609375","-163.7265625","-163.7265625","-163.7265625"
"1124","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-91.9921875","-91.9921875","-91.9921875","-171.53125","-171.53125","-171.53125","-99.046875","-99.046875","-99.046875","-200","-200","-200","-183.1796875","-183.1796875","-183.1796875","-178.8671875","-178.8671875","-178.8671875"
"1125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-93.4140625","-93.4140625","-93.4140625","-172.6640625","-172.6640625","-172.6640625","-99.5625","-99.5625","-99.5625","-200","-200","-200","-174.015625","-174.015625","-174.015625","-178.03125","-178.03125","-178.03125"
"1126","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-91.3203125","-91.3203125","-91.3203125","-162.2734375","-162.2734375","-162.2734375","-100.5","-100.5","-100.5","-200","-200","-200","-171.5546875","-171.5546875","-171.5546875","-164.34375","-164.34375","-164.34375"
"1127","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-98.4296875","-98.4296875","-98.4296875","-170.296875","-170.296875","-170.296875","-98.703125","-98.703125","-98.703125","-200","-200","-200","-187.9921875","-187.9921875","-187.9921875","-189.5546875","-189.5546875","-189.5546875"
"1128","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-98.3359375","-98.3359375","-98.3359375","-175.1640625","-175.1640625","-175.1640625","-99.171875","-99.171875","-99.171875","-200","-200","-200","-185.4140625","-185.4140625","-185.4140625","-185.4609375","-185.4609375","-185.4609375"
"1129","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-91.6015625","-91.6015625","-91.6015625","-177.3671875","-177.3671875","-177.3671875","-96.65625","-96.65625","-96.65625","-200","-200","-200","-185.6875","-185.6875","-185.6875","-150.7734375","-150.7734375","-150.7734375"
"1130","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-95.7109375","-95.7109375","-95.7109375","-174.9453125","-174.9453125","-174.9453125","-100.1328125","-100.1328125","-100.1328125","-200","-200","-200","-173.1875","-173.1875","-173.1875","-164.53125","-164.53125","-164.53125"
"1131","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-95.0234375","-95.0234375","-95.0234375","-173.4765625","-173.4765625","-173.4765625","-97.3203125","-97.3203125","-97.3203125","-200","-200","-200","-188.4140625","-188.4140625","-188.4140625","-165.4296875","-165.4296875","-165.4296875"
"1132","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-94.3125","-94.3125","-94.3125","-173.609375","-173.609375","-173.609375","-98.40625","-98.40625","-98.40625","-200","-200","-200","-191.1640625","-191.1640625","-191.1640625","-146.4296875","-146.4296875","-146.4296875"
"1133","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-93.6640625","-93.6640625","-93.6640625","-181.984375","-181.984375","-181.984375","-96.2578125","-96.2578125","-96.2578125","-200","-200","-200","-191.5234375","-191.5234375","-191.5234375","-158.84375","-158.84375","-158.84375"
"1134","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-92.8359375","-92.8359375","-92.8359375","-177.578125","-177.578125","-177.578125","-102.3203125","-102.3203125","-102.3203125","-200","-200","-200","-194.5234375","-194.5234375","-194.5234375","-188.28125","-188.28125","-188.28125"
"1135","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-96.7421875","-96.7421875","-96.7421875","-185.8515625","-185.8515625","-185.8515625","-101.25","-101.25","-101.25","-200","-200","-200","-197.2109375","-197.2109375","-197.2109375","-185.78125","-185.78125","-185.78125"
"1136","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-90.59375","-90.59375","-90.59375","-177.984375","-177.984375","-177.984375","-100.0859375","-100.0859375","-100.0859375","-200","-200","-200","-200","-200","-200","-195.984375","-195.984375","-195.984375"
"1137","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-89.9609375","-89.9609375","-89.9609375","-182.0078125","-182.0078125","-182.0078125","-96.21875","-96.21875","-96.21875","-200","-200","-200","-200","-200","-200","-199.4296875","-199.4296875","-199.4296875"
"1138","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-96.515625","-96.515625","-96.515625","-186.1640625","-186.1640625","-186.1640625","-102.8828125","-102.8828125","-102.8828125","-200","-200","-200","-200","-200","-200","-199.7578125","-199.7578125","-199.7578125"
"1139","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-92.203125","-92.203125","-92.203125","-169.9296875","-169.9296875","-169.9296875","-97.8828125","-97.8828125","-97.8828125","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"1140","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-92.6640625","-92.6640625","-92.6640625","-176.8515625","-176.8515625","-176.8515625","-100.96875","-100.96875","-100.96875","-200","-200","-200","-200","-200","-200","-199.5","-199.5","-199.5"
"1141","-200","-200","-200","-108.4765625","-108.4765625","-108.4765625","-112.5","-112.5","-112.5","-200","-200","-200","-150.84375","-150.84375","-150.84375","-200","-200","-200","-109.1796875","-109.1796875","-109.1796875","-135.1484375","-135.1484375","-135.1484375","-200","-200","-200","-200","-200","-200"
"1142","-200","-200","-200","-108.1328125","-108.1328125","-108.1328125","-111.6953125","-111.6953125","-111.6953125","-200","-200","-200","-161.3671875","-161.3671875","-161.3671875","-200","-200","-200","-114.2109375","-114.2109375","-114.2109375","-122.9375","-122.9375","-122.9375","-200","-200","-200","-200","-200","-200"
"1143","-200","-200","-200","-106.8203125","-106.8203125","-106.8203125","-112.34375","-112.34375","-112.34375","-200","-200","-200","-156.2578125","-156.2578125","-156.2578125","-200","-200","-200","-109.75","-109.75","-109.75","-129.15625","-129.15625","-129.15625","-200","-200","-200","-200","-200","-200"
"1144","-200","-200","-200","-105.8203125","-105.8203125","-105.8203125","-113.6953125","-113.6953125","-113.6953125","-200","-200","-200","-160.6171875","-160.6171875","-160.6171875","-200","-200","-200","-107.75","-107.75","-107.75","-118.375","-118.375","-118.375","-200","-200","-200","-200","-200","-200"
"1145","-200","-200","-200","-110.6015625","-110.6015625","-110.6015625","-109.8359375","-109.8359375","-109.8359375","-200","-200","-200","-156.4375","-156.4375","-156.4375","-200","-200","-200","-110.1875","-110.1875","-110.1875","-131.71875","-131.71875","-131.71875","-200","-200","-200","-200","-200","-200"
"1146","-200","-200","-200","-110.71875","-110.71875","-110.71875","-112.046875","-112.046875","-112.046875","-200","-200","-200","-156.796875","-156.796875","-156.796875","-200","-200","-200","-108.8359375","-108.8359375","-108.8359375","-132.078125","-132.078125","-132.078125","-200","-200","-200","-200","-200","-200"
"1147","-200","-200","-200","-108.6484375","-108.6484375","-108.6484375","-114.78125","-114.78125","-114.78125","-200","-200","-200","-159.90625","-159.90625","-159.90625","-200","-200","-200","-105.9140625","-105.9140625","-105.9140625","-132.828125","-132.828125","-132.828125","-200","-200","-200","-200","-200","-200"
"1148","-200","-200","-200","-105.15625","-105.15625","-105.15625","-109.5703125","-109.5703125","-109.5703125","-200","-200","-200","-156.421875","-156.421875","-156.421875","-200","-200","-200","-105.1328125","-105.1328125","-105.1328125","-128.703125","-128.703125","-128.703125","-200","-200","-200","-200","-200","-200"
"1149","-200","-200","-200","-108.765625","-108.765625","-108.765625","-111.71875","-111.71875","-111.71875","-200","-200","-200","-159.203125","-159.203125","-159.203125","-200","-200","-200","-109.3359375","-109.3359375","-109.3359375","-121.5625","-121.5625","-121.5625","-200","-200","-200","-200","-200","-200"
"1150","-200","-200","-200","-105.1640625","-105.1640625","-105.1640625","-107.234375","-107.234375","-107.234375","-200","-200","-200","-156.1015625","-156.1015625","-156.1015625","-200","-200","-200","-105.0859375","-105.0859375","-105.0859375","-125.9921875","-125.9921875","-125.9921875","-200","-200","-200","-200","-200","-200"
"1151","-200","-200","-200","-107.1484375","-107.1484375","-107.1484375","-112.6171875","-112.6171875","-112.6171875","-200","-200","-200","-156.3671875","-156.3671875","-156.3671875","-200","-200","-200","-102.5390625","-102.5390625","-102.5390625","-123.71875","-123.71875","-123.71875","-200","-200","-200","-200","-200","-200"
"1152","-200","-200","-200","-110.625","-110.625","-110.625","-111.6875","-111.6875","-111.6875","-200","-200","-200","-155.6484375","-155.6484375","-155.6484375","-200","-200","-200","-104.671875","-104.671875","-104.671875","-119.8515625","-119.8515625","-119.8515625","-200","-200","-200","-200","-200","-200"
"1153","-200","-200","-200","-109.8203125","-109.8203125","-109.8203125","-112.5546875","-112.5546875","-112.5546875","-200","-200","-200","-159.8984375","-159.8984375","-159.8984375","-200","-200","-200","-104.4921875","-104.4921875","-104.4921875","-128.984375","-128.984375","-128.984375","-200","-200","-200","-200","-200","-200"
"1154","-200","-200","-200","-109.2265625","-109.2265625","-109.2265625","-110.484375","-110.484375","-110.484375","-200","-200","-200","-149.8046875","-149.8046875","-149.8046875","-200","-200","-200","-104.734375","-104.734375","-104.734375","-117.171875","-117.171875","-117.171875","-200","-200","-200","-200","-200","-200"
"1155","-200","-200","-200","-111.5390625","-111.5390625","-111.5390625","-114.9140625","-114.9140625","-114.9140625","-200","-200","-200","-145.6875","-145.6875","-145.6875","-200","-200","-200","-103.90625","-103.90625","-103.90625","-113.65625","-113.65625","-113.65625","-200","-200","-200","-200","-200","-200"
"1156","-200","-200","-200","-108.9375","-108.9375","-108.9375","-122.75","-122.75","-122.75","-200","-200","-200","-142.1484375","-142.1484375","-142.1484375","-200","-200","-200","-108.6171875","-108.6171875","-108.6171875","-114.9765625","-114.9765625","-114.9765625","-200","-200","-200","-200","-200","-200"
"1157","-200","-200","-200","-107.609375","-107.609375","-107.609375","-125.2265625","-125.2265625","-125.2265625","-200","-200","-200","-139.4609375","-139.4609375","-139.4609375","-200","-200","-200","-105.9921875","-105.9921875","-105.9921875","-124.8515625","-124.8515625","-124.8515625","-200","-200","-200","-200","-200","-200"
"1158","-200","-200","-200","-111.65625","-111.65625","-111.65625","-120.765625","-120.765625","-120.765625","-200","-200","-200","-138.71875","-138.71875","-138.71875","-200","-200","-200","-103.5","-103.5","-103.5","-116.6015625","-116.6015625","-116.6015625","-200","-200","-200","-200","-200","-200"
"1159","-200","-200","-200","-110.5703125","-110.5703125","-110.5703125","-119.3515625","-119.3515625","-119.3515625","-200","-200","-200","-139.890625","-139.890625","-139.890625","-200","-200","-200","-104.0625","-104.0625","-104.0625","-123.640625","-123.640625","-123.640625","-200","-200","-200","-200","-200","-200"
"1160","-200","-200","-200","-106.25","-106.25","-106.25","-123.6171875","-123.6171875","-123.6171875","-200","-200","-200","-136.984375","-136.984375","-136.984375","-200","-200","-200","-106.609375","-106.609375","-106.609375","-120.421875","-120.421875","-120.421875","-200","-200","-200","-200","-200","-200"
"1161","-200","-200","-200","-87.9921875","-87.9921875","-87.9921875","-98.9921875","-98.9921875","-98.9921875","-200","-200","-200","-135.9375","-135.9375","-135.9375","-200","-200","-200","-199.765625","-199.765625","-199.765625","-164.0859375","-164.0859375","-164.0859375","-200","-200","-200","-199.3671875","-199.3671875","-199.3671875"
"1162","-200","-200","-200","-87.6640625","-87.6640625","-87.6640625","-99.8359375","-99.8359375","-99.8359375","-200","-200","-200","-145.2421875","-145.2421875","-145.2421875","-200","-200","-200","-199.59375","-199.59375","-199.59375","-165.4453125","-165.4453125","-165.4453125","-200","-200","-200","-199.109375","-199.109375","-199.109375"
"1163","-200","-200","-200","-91.953125","-91.953125","-91.953125","-100.484375","-100.484375","-100.484375","-200","-200","-200","-137.296875","-137.296875","-137.296875","-200","-200","-200","-199.0703125","-199.0703125","-199.0703125","-166.1875","-166.1875","-166.1875","-200","-200","-200","-197.34375","-197.34375","-197.34375"
"1164","-200","-200","-200","-88.1484375","-88.1484375","-88.1484375","-101.78125","-101.78125","-101.78125","-200","-200","-200","-137.2734375","-137.2734375","-137.2734375","-200","-200","-200","-198.53125","-198.53125","-198.53125","-172.8046875","-172.8046875","-172.8046875","-200","-200","-200","-193.4140625","-193.4140625","-193.4140625"
"1165","-200","-200","-200","-87.140625","-87.140625","-87.140625","-100.546875","-100.546875","-100.546875","-200","-200","-200","-142.09375","-142.09375","-142.09375","-200","-200","-200","-199.5703125","-199.5703125","-199.5703125","-166.5390625","-166.5390625","-166.5390625","-200","-200","-200","-199.4765625","-199.4765625","-199.4765625"
"1166","-200","-200","-200","-90.859375","-90.859375","-90.859375","-100.7734375","-100.7734375","-100.7734375","-200","-200","-200","-140.265625","-140.265625","-140.265625","-200","-200","-200","-200","-200","-200","-158.5546875","-158.5546875","-158.5546875","-200","-200","-200","-199.921875","-199.921875","-199.921875"
"1167","-200","-200","-200","-87.6484375","-87.6484375","-87.6484375","-104.171875","-104.171875","-104.171875","-200","-200","-200","-143.9453125","-143.9453125","-143.9453125","-200","-200","-200","-200","-200","-200","-168.453125","-168.453125","-168.453125","-200","-200","-200","-200","-200","-200"
"1168","-200","-200","-200","-89.6015625","-89.6015625","-89.6015625","-102.78125","-102.78125","-102.78125","-200","-200","-200","-140.6328125","-140.6328125","-140.6328125","-200","-200","-200","-199.703125","-199.703125","-199.703125","-163.71875","-163.71875","-163.71875","-200","-200","-200","-200","-200","-200"
"1169","-200","-200","-200","-85.625","-85.625","-85.625","-100.8203125","-100.8203125","-100.8203125","-200","-200","-200","-139.640625","-139.640625","-139.640625","-200","-200","-200","-199.2109375","-199.2109375","-199.2109375","-164.2734375","-164.2734375","-164.2734375","-200","-200","-200","-200","-200","-200"
"1170","-200","-200","-200","-86.1171875","-86.1171875","-86.1171875","-100.5390625","-100.5390625","-100.5390625","-200","-200","-200","-145.59375","-145.59375","-145.59375","-200","-200","-200","-200","-200","-200","-160.296875","-160.296875","-160.296875","-200","-200","-200","-200","-200","-200"
"1171","-200","-200","-200","-84.640625","-84.640625","-84.640625","-99.1953125","-99.1953125","-99.1953125","-200","-200","-200","-132.578125","-132.578125","-132.578125","-200","-200","-200","-200","-200","-200","-176.5078125","-176.5078125","-176.5078125","-200","-200","-200","-200","-200","-200"
"1172","-200","-200","-200","-91.265625","-91.265625","-91.265625","-101.5546875","-101.5546875","-101.5546875","-200","-200","-200","-141.015625","-141.015625","-141.015625","-200","-200","-200","-200","-200","-200","-183.2421875","-183.2421875","-183.2421875","-200","-200","-200","-200","-200","-200"
"1173","-200","-200","-200","-89.125","-89.125","-89.125","-99.453125","-99.453125","-99.453125","-200","-200","-200","-137.859375","-137.859375","-137.859375","-200","-200","-200","-200","-200","-200","-182.5546875","-182.5546875","-182.5546875","-200","-200","-200","-200","-200","-200"
