"Step","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_9_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_9_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_9_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_8_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_8_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_8_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_7_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_7_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_7_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_6_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_6_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_6_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_5_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_5_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_5_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_4_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_4_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_4_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_3_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_3_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_3_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_2_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_2_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_2_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_1_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_1_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_1_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_0_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_0_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_0_contcorrect_True - current_best_fitness__MAX"
"1600","9.328125","9.328125","9.328125","9.5078125","9.5078125","9.5078125","54.390625","54.390625","54.390625","15.328125","15.328125","15.328125","9.609375","9.609375","9.609375","104.875","104.875","104.875","10.046875","10.046875","10.046875","130.7265625","130.7265625","130.7265625","23.734375","23.734375","23.734375","9.5703125","9.5703125","9.5703125"
"1601","9.2421875","9.2421875","9.2421875","10.296875","10.296875","10.296875","9.671875","9.671875","9.671875","36.09375","36.09375","36.09375","48.328125","48.328125","48.328125","10.890625","10.890625","10.890625","11.4765625","11.4765625","11.4765625","11.03125","11.03125","11.03125","10.0625","10.0625","10.0625","68.890625","68.890625","68.890625"
"1602","9.2890625","9.2890625","9.2890625","9.390625","9.390625","9.390625","10.109375","10.109375","10.109375","27.140625","27.140625","27.140625","47.140625","47.140625","47.140625","10.9453125","10.9453125","10.9453125","11.5703125","11.5703125","11.5703125","11.609375","11.609375","11.609375","10.2109375","10.2109375","10.2109375","126.078125","126.078125","126.078125"
"1603","9.4296875","9.4296875","9.4296875","9.25","9.25","9.25","10.234375","10.234375","10.234375","32.46875","32.46875","32.46875","43.5","43.5","43.5","10.59375","10.59375","10.59375","9.640625","9.640625","9.640625","11.09375","11.09375","11.09375","10.28125","10.28125","10.28125","171.7890625","171.7890625","171.7890625"
"1604","11.65625","11.65625","11.65625","9.390625","9.390625","9.390625","9.75","9.75","9.75","35.8671875","35.8671875","35.8671875","41.5390625","41.5390625","41.5390625","10.6171875","10.6171875","10.6171875","10.6015625","10.6015625","10.6015625","11.1171875","11.1171875","11.1171875","10.46875","10.46875","10.46875","193.859375","193.859375","193.859375"
"1605","11.453125","11.453125","11.453125","9.328125","9.328125","9.328125","11.234375","11.234375","11.234375","29.4609375","29.4609375","29.4609375","43.1171875","43.1171875","43.1171875","10.2421875","10.2421875","10.2421875","10.921875","10.921875","10.921875","10.953125","10.953125","10.953125","11.34375","11.34375","11.34375","172.46875","172.46875","172.46875"
"1606","9.3203125","9.3203125","9.3203125","9.3046875","9.3046875","9.3046875","10.4921875","10.4921875","10.4921875","23.171875","23.171875","23.171875","47.609375","47.609375","47.609375","10.109375","10.109375","10.109375","9.8984375","9.8984375","9.8984375","10.4765625","10.4765625","10.4765625","11.875","11.875","11.875","200","200","200"
"1607","11.0390625","11.0390625","11.0390625","9.2734375","9.2734375","9.2734375","12.40625","12.40625","12.40625","26.6953125","26.6953125","26.6953125","46.078125","46.078125","46.078125","10.5703125","10.5703125","10.5703125","11.4609375","11.4609375","11.4609375","10.4140625","10.4140625","10.4140625","12.6640625","12.6640625","12.6640625","200","200","200"
"1608","11.203125","11.203125","11.203125","9.265625","9.265625","9.265625","17.3046875","17.3046875","17.3046875","18.4765625","18.4765625","18.4765625","48.296875","48.296875","48.296875","10.359375","10.359375","10.359375","11.6171875","11.6171875","11.6171875","10.3515625","10.3515625","10.3515625","12.546875","12.546875","12.546875","176.1328125","176.1328125","176.1328125"
"1609","11.5","11.5","11.5","9.3671875","9.3671875","9.3671875","14.2109375","14.2109375","14.2109375","19.078125","19.078125","19.078125","48.734375","48.734375","48.734375","10.7109375","10.7109375","10.7109375","11.2109375","11.2109375","11.2109375","10.484375","10.484375","10.484375","12.296875","12.296875","12.296875","125.8046875","125.8046875","125.8046875"
"1610","11.6015625","11.6015625","11.6015625","9.4453125","9.4453125","9.4453125","19.140625","19.140625","19.140625","26.4765625","26.4765625","26.4765625","25.015625","25.015625","25.015625","10.5390625","10.5390625","10.5390625","11.453125","11.453125","11.453125","10.96875","10.96875","10.96875","11.7265625","11.7265625","11.7265625","71.3359375","71.3359375","71.3359375"
"1611","10.609375","10.609375","10.609375","9.40625","9.40625","9.40625","35.2734375","35.2734375","35.2734375","23.671875","23.671875","23.671875","13.265625","13.265625","13.265625","10.125","10.125","10.125","11.5546875","11.5546875","11.5546875","10.96875","10.96875","10.96875","12.8046875","12.8046875","12.8046875","84.046875","84.046875","84.046875"
"1612","9.28125","9.28125","9.28125","9.3671875","9.3671875","9.3671875","43.5234375","43.5234375","43.5234375","26.265625","26.265625","26.265625","10.78125","10.78125","10.78125","10.1484375","10.1484375","10.1484375","11.5390625","11.5390625","11.5390625","11.0859375","11.0859375","11.0859375","12.7578125","12.7578125","12.7578125","151.578125","151.578125","151.578125"
"1613","11.59375","11.59375","11.59375","9.2421875","9.2421875","9.2421875","15.46875","15.46875","15.46875","22.6796875","22.6796875","22.6796875","11.3359375","11.3359375","11.3359375","9.5703125","9.5703125","9.5703125","11.59375","11.59375","11.59375","11.109375","11.109375","11.109375","12.7578125","12.7578125","12.7578125","188.28125","188.28125","188.28125"
"1614","11.5","11.5","11.5","9.421875","9.421875","9.421875","15.0390625","15.0390625","15.0390625","24.203125","24.203125","24.203125","14.1953125","14.1953125","14.1953125","9.671875","9.671875","9.671875","11.5","11.5","11.5","10.71875","10.71875","10.71875","13.0078125","13.0078125","13.0078125","200","200","200"
"1615","9.421875","9.421875","9.421875","9.359375","9.359375","9.359375","17.7109375","17.7109375","17.7109375","25.4140625","25.4140625","25.4140625","13.7109375","13.7109375","13.7109375","9.828125","9.828125","9.828125","11.015625","11.015625","11.015625","10.765625","10.765625","10.765625","13.8359375","13.8359375","13.8359375","78.1953125","78.1953125","78.1953125"
"1616","9.296875","9.296875","9.296875","9.4453125","9.4453125","9.4453125","14.8984375","14.8984375","14.8984375","24.546875","24.546875","24.546875","11.140625","11.140625","11.140625","9.9140625","9.9140625","9.9140625","10.4375","10.4375","10.4375","10.625","10.625","10.625","12.375","12.375","12.375","19.5234375","19.5234375","19.5234375"
"1617","9.34375","9.34375","9.34375","9.546875","9.546875","9.546875","15.3046875","15.3046875","15.3046875","20.875","20.875","20.875","10.390625","10.390625","10.390625","10.7265625","10.7265625","10.7265625","9.4453125","9.4453125","9.4453125","10.1953125","10.1953125","10.1953125","13.734375","13.734375","13.734375","18.328125","18.328125","18.328125"
"1618","9.3984375","9.3984375","9.3984375","9.4765625","9.4765625","9.4765625","12.1328125","12.1328125","12.1328125","23.53125","23.53125","23.53125","10.2109375","10.2109375","10.2109375","10.203125","10.203125","10.203125","9.4375","9.4375","9.4375","10.6484375","10.6484375","10.6484375","13.9375","13.9375","13.9375","14.34375","14.34375","14.34375"
"1619","9.2890625","9.2890625","9.2890625","9.3984375","9.3984375","9.3984375","11.8203125","11.8203125","11.8203125","20.2265625","20.2265625","20.2265625","10.2890625","10.2890625","10.2890625","10.1484375","10.1484375","10.1484375","10.0390625","10.0390625","10.0390625","10.671875","10.671875","10.671875","11.953125","11.953125","11.953125","16.75","16.75","16.75"
"1620","11.609375","11.609375","11.609375","9.3984375","9.3984375","9.3984375","12.7421875","12.7421875","12.7421875","20.953125","20.953125","20.953125","11.2265625","11.2265625","11.2265625","10.3125","10.3125","10.3125","9.8125","9.8125","9.8125","10.7578125","10.7578125","10.7578125","11.7421875","11.7421875","11.7421875","13.875","13.875","13.875"
"1621","9.5234375","9.5234375","9.5234375","9.4140625","9.4140625","9.4140625","10.3515625","10.3515625","10.3515625","21.1171875","21.1171875","21.1171875","28.3671875","28.3671875","28.3671875","9.953125","9.953125","9.953125","9.4921875","9.4921875","9.4921875","11.2421875","11.2421875","11.2421875","11.953125","11.953125","11.953125","14.6484375","14.6484375","14.6484375"
"1622","9.40625","9.40625","9.40625","9.21875","9.21875","9.21875","14.0078125","14.0078125","14.0078125","21.7265625","21.7265625","21.7265625","14.1484375","14.1484375","14.1484375","10.3671875","10.3671875","10.3671875","9.4765625","9.4765625","9.4765625","13.8515625","13.8515625","13.8515625","13.6875","13.6875","13.6875","21.6484375","21.6484375","21.6484375"
"1623","11.5078125","11.5078125","11.5078125","9.3515625","9.3515625","9.3515625","19.1640625","19.1640625","19.1640625","17.796875","17.796875","17.796875","21.03125","21.03125","21.03125","9.6875","9.6875","9.6875","9.4296875","9.4296875","9.4296875","14.859375","14.859375","14.859375","13.046875","13.046875","13.046875","20.1171875","20.1171875","20.1171875"
"1624","11.4921875","11.4921875","11.4921875","9.3671875","9.3671875","9.3671875","18.96875","18.96875","18.96875","19.578125","19.578125","19.578125","54.53125","54.53125","54.53125","9.453125","9.453125","9.453125","9.3984375","9.3984375","9.3984375","14.6328125","14.6328125","14.6328125","14.2109375","14.2109375","14.2109375","13.6328125","13.6328125","13.6328125"
"1625","11.375","11.375","11.375","9.3359375","9.3359375","9.3359375","19.8046875","19.8046875","19.8046875","18.453125","18.453125","18.453125","89.1015625","89.1015625","89.1015625","9.3828125","9.3828125","9.3828125","9.2734375","9.2734375","9.2734375","13.46875","13.46875","13.46875","13.7890625","13.7890625","13.7890625","16.4296875","16.4296875","16.4296875"
"1626","9.4140625","9.4140625","9.4140625","9.46875","9.46875","9.46875","17.75","17.75","17.75","14.7265625","14.7265625","14.7265625","76.046875","76.046875","76.046875","9.4296875","9.4296875","9.4296875","9.328125","9.328125","9.328125","12.4609375","12.4609375","12.4609375","12.9609375","12.9609375","12.9609375","43.1796875","43.1796875","43.1796875"
"1627","11.15625","11.15625","11.15625","9.46875","9.46875","9.46875","143.7265625","143.7265625","143.7265625","15.2265625","15.2265625","15.2265625","69.484375","69.484375","69.484375","9.3984375","9.3984375","9.3984375","9.265625","9.265625","9.265625","11.703125","11.703125","11.703125","13.3125","13.3125","13.3125","200","200","200"
"1628","10.0390625","10.0390625","10.0390625","9.265625","9.265625","9.265625","17.3828125","17.3828125","17.3828125","14.859375","14.859375","14.859375","73.7890625","73.7890625","73.7890625","9.4296875","9.4296875","9.4296875","9.84375","9.84375","9.84375","11.828125","11.828125","11.828125","12.0859375","12.0859375","12.0859375","18.140625","18.140625","18.140625"
"1629","11.5234375","11.5234375","11.5234375","9.4609375","9.4609375","9.4609375","10.9453125","10.9453125","10.9453125","16.46875","16.46875","16.46875","82.9453125","82.9453125","82.9453125","9.75","9.75","9.75","11.1953125","11.1953125","11.1953125","11.4453125","11.4453125","11.4453125","14.078125","14.078125","14.078125","171.3515625","171.3515625","171.3515625"
"1630","11.5546875","11.5546875","11.5546875","9.4296875","9.4296875","9.4296875","9.9453125","9.9453125","9.9453125","18.765625","18.765625","18.765625","63.640625","63.640625","63.640625","9.8828125","9.8828125","9.8828125","9.765625","9.765625","9.765625","11.4921875","11.4921875","11.4921875","13.328125","13.328125","13.328125","196.78125","196.78125","196.78125"
"1631","9.359375","9.359375","9.359375","9.421875","9.421875","9.421875","10.140625","10.140625","10.140625","18.1640625","18.1640625","18.1640625","59.3203125","59.3203125","59.3203125","9.8984375","9.8984375","9.8984375","11.109375","11.109375","11.109375","11.1015625","11.1015625","11.1015625","12.6640625","12.6640625","12.6640625","200","200","200"
"1632","9.4296875","9.4296875","9.4296875","9.375","9.375","9.375","14.2109375","14.2109375","14.2109375","17.9765625","17.9765625","17.9765625","62.5703125","62.5703125","62.5703125","10.03125","10.03125","10.03125","10.5546875","10.5546875","10.5546875","11.3203125","11.3203125","11.3203125","11.9765625","11.9765625","11.9765625","173.2109375","173.2109375","173.2109375"
"1633","9.3671875","9.3671875","9.3671875","9.4453125","9.4453125","9.4453125","34.4296875","34.4296875","34.4296875","18.5234375","18.5234375","18.5234375","75.3671875","75.3671875","75.3671875","10.3515625","10.3515625","10.3515625","11.15625","11.15625","11.15625","11.03125","11.03125","11.03125","12.7578125","12.7578125","12.7578125","146.8046875","146.8046875","146.8046875"
"1634","9.3125","9.3125","9.3125","9.2734375","9.2734375","9.2734375","26.40625","26.40625","26.40625","17.1328125","17.1328125","17.1328125","80.015625","80.015625","80.015625","10.6796875","10.6796875","10.6796875","11.3984375","11.3984375","11.3984375","11.734375","11.734375","11.734375","12.859375","12.859375","12.859375","196.5859375","196.5859375","196.5859375"
"1635","9.296875","9.296875","9.296875","9.359375","9.359375","9.359375","73.0703125","73.0703125","73.0703125","17.6796875","17.6796875","17.6796875","72.03125","72.03125","72.03125","10.1875","10.1875","10.1875","10.15625","10.15625","10.15625","12.4609375","12.4609375","12.4609375","13.3984375","13.3984375","13.3984375","144.5625","144.5625","144.5625"
"1636","9.3828125","9.3828125","9.3828125","9.4609375","9.4609375","9.4609375","94.953125","94.953125","94.953125","14.7265625","14.7265625","14.7265625","69.9609375","69.9609375","69.9609375","9.65625","9.65625","9.65625","9.6015625","9.6015625","9.6015625","13.640625","13.640625","13.640625","11","11","11","135.8203125","135.8203125","135.8203125"
"1637","9.359375","9.359375","9.359375","9.390625","9.390625","9.390625","46.9375","46.9375","46.9375","13.234375","13.234375","13.234375","75.671875","75.671875","75.671875","10.3359375","10.3359375","10.3359375","9.6328125","9.6328125","9.6328125","13.65625","13.65625","13.65625","10.3828125","10.3828125","10.3828125","88.3984375","88.3984375","88.3984375"
"1638","9.359375","9.359375","9.359375","9.4375","9.4375","9.4375","72.5625","72.5625","72.5625","12.2734375","12.2734375","12.2734375","67.296875","67.296875","67.296875","9.953125","9.953125","9.953125","9.6640625","9.6640625","9.6640625","13.4921875","13.4921875","13.4921875","10.3984375","10.3984375","10.3984375","132.4609375","132.4609375","132.4609375"
"1639","9.4765625","9.4765625","9.4765625","11.1953125","11.1953125","11.1953125","27.5","27.5","27.5","12.6015625","12.6015625","12.6015625","69.3828125","69.3828125","69.3828125","9.9921875","9.9921875","9.9921875","9.3046875","9.3046875","9.3046875","12.8828125","12.8828125","12.8828125","10.6015625","10.6015625","10.6015625","71.3984375","71.3984375","71.3984375"
"1640","9.375","9.375","9.375","9.7734375","9.7734375","9.7734375","9.6015625","9.6015625","9.6015625","14.0859375","14.0859375","14.0859375","30.859375","30.859375","30.859375","10.2734375","10.2734375","10.2734375","9.375","9.375","9.375","13.2890625","13.2890625","13.2890625","10.9296875","10.9296875","10.9296875","13.015625","13.015625","13.015625"
"1641","9.234375","9.234375","9.234375","9.3515625","9.3515625","9.3515625","35.5390625","35.5390625","35.5390625","15.421875","15.421875","15.421875","16.3671875","16.3671875","16.3671875","10.15625","10.15625","10.15625","9.4453125","9.4453125","9.4453125","13.3125","13.3125","13.3125","11.703125","11.703125","11.703125","10.3984375","10.3984375","10.3984375"
"1642","10.3359375","10.3359375","10.3359375","10.8515625","10.8515625","10.8515625","52.1015625","52.1015625","52.1015625","17.578125","17.578125","17.578125","43.9140625","43.9140625","43.9140625","10.4296875","10.4296875","10.4296875","10.171875","10.171875","10.171875","13.59375","13.59375","13.59375","11.0859375","11.0859375","11.0859375","10.1484375","10.1484375","10.1484375"
"1643","9.3203125","9.3203125","9.3203125","9.359375","9.359375","9.359375","13.890625","13.890625","13.890625","17.09375","17.09375","17.09375","65.1015625","65.1015625","65.1015625","10.09375","10.09375","10.09375","11.03125","11.03125","11.03125","12.109375","12.109375","12.109375","10.5","10.5","10.5","9.7265625","9.7265625","9.7265625"
"1644","9.328125","9.328125","9.328125","30.140625","30.140625","30.140625","12.90625","12.90625","12.90625","15.671875","15.671875","15.671875","81.2578125","81.2578125","81.2578125","10.625","10.625","10.625","9.5625","9.5625","9.5625","11.7734375","11.7734375","11.7734375","10.2421875","10.2421875","10.2421875","9.7890625","9.7890625","9.7890625"
"1645","9.359375","9.359375","9.359375","166.5","166.5","166.5","12.4453125","12.4453125","12.4453125","14.6484375","14.6484375","14.6484375","65.1484375","65.1484375","65.1484375","11.0234375","11.0234375","11.0234375","9.734375","9.734375","9.734375","12.4453125","12.4453125","12.4453125","11.984375","11.984375","11.984375","9.8515625","9.8515625","9.8515625"
"1646","9.375","9.375","9.375","144.1640625","144.1640625","144.1640625","11.7421875","11.7421875","11.7421875","14.265625","14.265625","14.265625","84.4140625","84.4140625","84.4140625","10.5703125","10.5703125","10.5703125","10.640625","10.640625","10.640625","12.265625","12.265625","12.265625","10.1953125","10.1953125","10.1953125","9.9296875","9.9296875","9.9296875"
"1647","9.2734375","9.2734375","9.2734375","14.78125","14.78125","14.78125","11.2109375","11.2109375","11.2109375","14.0390625","14.0390625","14.0390625","87.3671875","87.3671875","87.3671875","10.8984375","10.8984375","10.8984375","10.75","10.75","10.75","11.9921875","11.9921875","11.9921875","10.921875","10.921875","10.921875","10.078125","10.078125","10.078125"
"1648","9.3828125","9.3828125","9.3828125","9.2265625","9.2265625","9.2265625","11.2421875","11.2421875","11.2421875","15.6015625","15.6015625","15.6015625","89.8203125","89.8203125","89.8203125","10.34375","10.34375","10.34375","10.4296875","10.4296875","10.4296875","12.0234375","12.0234375","12.0234375","10.59375","10.59375","10.59375","10.078125","10.078125","10.078125"
"1649","9.328125","9.328125","9.328125","9.328125","9.328125","9.328125","9.75","9.75","9.75","16.828125","16.828125","16.828125","83.0625","83.0625","83.0625","10.015625","10.015625","10.015625","9.7421875","9.7421875","9.7421875","12.5859375","12.5859375","12.5859375","12.5859375","12.5859375","12.5859375","10.2578125","10.2578125","10.2578125"
"1650","9.3359375","9.3359375","9.3359375","15.421875","15.421875","15.421875","9.6953125","9.6953125","9.6953125","19.640625","19.640625","19.640625","123.4453125","123.4453125","123.4453125","10.1484375","10.1484375","10.1484375","9.5390625","9.5390625","9.5390625","12.1796875","12.1796875","12.1796875","13.578125","13.578125","13.578125","11.53125","11.53125","11.53125"
"1651","9.3984375","9.3984375","9.3984375","9.390625","9.390625","9.390625","109.703125","109.703125","109.703125","29.0546875","29.0546875","29.0546875","11.6015625","11.6015625","11.6015625","200","200","200","14.4609375","14.4609375","14.4609375","9.734375","9.734375","9.734375","15.046875","15.046875","15.046875","10.0078125","10.0078125","10.0078125"
"1652","9.2890625","9.2890625","9.2890625","9.3203125","9.3203125","9.3203125","62.9921875","62.9921875","62.9921875","41.4765625","41.4765625","41.4765625","11.5390625","11.5390625","11.5390625","199.2578125","199.2578125","199.2578125","39.109375","39.109375","39.109375","10.3125","10.3125","10.3125","14.7421875","14.7421875","14.7421875","9.6875","9.6875","9.6875"
"1653","9.296875","9.296875","9.296875","9.3046875","9.3046875","9.3046875","40.765625","40.765625","40.765625","188.3203125","188.3203125","188.3203125","11.515625","11.515625","11.515625","198.28125","198.28125","198.28125","70.0859375","70.0859375","70.0859375","10.890625","10.890625","10.890625","13.515625","13.515625","13.515625","9.65625","9.65625","9.65625"
"1654","9.3203125","9.3203125","9.3203125","9.4140625","9.4140625","9.4140625","27.2578125","27.2578125","27.2578125","99.53125","99.53125","99.53125","11.546875","11.546875","11.546875","199.359375","199.359375","199.359375","102.703125","102.703125","102.703125","11.3515625","11.3515625","11.3515625","13.40625","13.40625","13.40625","10.40625","10.40625","10.40625"
"1655","9.4375","9.4375","9.4375","9.375","9.375","9.375","51.6640625","51.6640625","51.6640625","64.7734375","64.7734375","64.7734375","11.5078125","11.5078125","11.5078125","200","200","200","110.9765625","110.9765625","110.9765625","11.546875","11.546875","11.546875","12.3984375","12.3984375","12.3984375","9.9921875","9.9921875","9.9921875"
"1656","9.265625","9.265625","9.265625","11.4765625","11.4765625","11.4765625","67.53125","67.53125","67.53125","45.1640625","45.1640625","45.1640625","11.609375","11.609375","11.609375","195.7734375","195.7734375","195.7734375","112.6328125","112.6328125","112.6328125","11.5234375","11.5234375","11.5234375","11.40625","11.40625","11.40625","9.671875","9.671875","9.671875"
"1657","9.3515625","9.3515625","9.3515625","9.390625","9.390625","9.390625","84.0390625","84.0390625","84.0390625","20.78125","20.78125","20.78125","11.484375","11.484375","11.484375","197.6875","197.6875","197.6875","127.734375","127.734375","127.734375","11.40625","11.40625","11.40625","11.1953125","11.1953125","11.1953125","10.109375","10.109375","10.109375"
"1658","9.4140625","9.4140625","9.4140625","9.328125","9.328125","9.328125","79.3203125","79.3203125","79.3203125","26.4296875","26.4296875","26.4296875","11.625","11.625","11.625","196.921875","196.921875","196.921875","86.5859375","86.5859375","86.5859375","11.4609375","11.4609375","11.4609375","12.1171875","12.1171875","12.1171875","9.8828125","9.8828125","9.8828125"
"1659","9.296875","9.296875","9.296875","9.84375","9.84375","9.84375","189.90625","189.90625","189.90625","32.515625","32.515625","32.515625","11.5703125","11.5703125","11.5703125","199.9765625","199.9765625","199.9765625","93.2265625","93.2265625","93.2265625","11.5","11.5","11.5","12.0703125","12.0703125","12.0703125","11.1171875","11.1171875","11.1171875"
"1660","9.3203125","9.3203125","9.3203125","9.453125","9.453125","9.453125","159.15625","159.15625","159.15625","42.0859375","42.0859375","42.0859375","11.453125","11.453125","11.453125","193.171875","193.171875","193.171875","93.25","93.25","93.25","11.4609375","11.4609375","11.4609375","11.296875","11.296875","11.296875","10.7109375","10.7109375","10.7109375"
"1661","9.3984375","9.3984375","9.3984375","9.4375","9.4375","9.4375","80.203125","80.203125","80.203125","48.2890625","48.2890625","48.2890625","11.5078125","11.5078125","11.5078125","198.8984375","198.8984375","198.8984375","93.15625","93.15625","93.15625","11.5234375","11.5234375","11.5234375","11.640625","11.640625","11.640625","9.5078125","9.5078125","9.5078125"
"1662","9.359375","9.359375","9.359375","10.3515625","10.3515625","10.3515625","76.953125","76.953125","76.953125","93.3125","93.3125","93.3125","11.0390625","11.0390625","11.0390625","199.9765625","199.9765625","199.9765625","99.546875","99.546875","99.546875","11.609375","11.609375","11.609375","12.1640625","12.1640625","12.1640625","9.40625","9.40625","9.40625"
"1663","9.3515625","9.3515625","9.3515625","11.4921875","11.4921875","11.4921875","69.296875","69.296875","69.296875","45.0078125","45.0078125","45.0078125","11.3203125","11.3203125","11.3203125","195.03125","195.03125","195.03125","92.1484375","92.1484375","92.1484375","11.515625","11.515625","11.515625","13.390625","13.390625","13.390625","10.6953125","10.6953125","10.6953125"
"1664","9.4296875","9.4296875","9.4296875","11.203125","11.203125","11.203125","44.2734375","44.2734375","44.2734375","58.4765625","58.4765625","58.4765625","11.3828125","11.3828125","11.3828125","195.9453125","195.9453125","195.9453125","93.375","93.375","93.375","11.5859375","11.5859375","11.5859375","13.7109375","13.7109375","13.7109375","11.171875","11.171875","11.171875"
"1665","9.3515625","9.3515625","9.3515625","9.2421875","9.2421875","9.2421875","69.4609375","69.4609375","69.4609375","44.03125","44.03125","44.03125","11.4375","11.4375","11.4375","186.9140625","186.9140625","186.9140625","92.7265625","92.7265625","92.7265625","11.59375","11.59375","11.59375","14.6015625","14.6015625","14.6015625","10.9375","10.9375","10.9375"
"1666","9.296875","9.296875","9.296875","9.3984375","9.3984375","9.3984375","78.2265625","78.2265625","78.2265625","82.28125","82.28125","82.28125","11.484375","11.484375","11.484375","188.1796875","188.1796875","188.1796875","94.25","94.25","94.25","11.4140625","11.4140625","11.4140625","14.515625","14.515625","14.515625","10.28125","10.28125","10.28125"
"1667","9.8203125","9.8203125","9.8203125","10.25","10.25","10.25","49","49","49","81.78125","81.78125","81.78125","11.5390625","11.5390625","11.5390625","199.9296875","199.9296875","199.9296875","97.515625","97.515625","97.515625","11.078125","11.078125","11.078125","14.140625","14.140625","14.140625","11.140625","11.140625","11.140625"
"1668","9.40625","9.40625","9.40625","10.9140625","10.9140625","10.9140625","42.453125","42.453125","42.453125","51.40625","51.40625","51.40625","11.515625","11.515625","11.515625","199.8671875","199.8671875","199.8671875","102.625","102.625","102.625","10.8671875","10.8671875","10.8671875","14.859375","14.859375","14.859375","12.671875","12.671875","12.671875"
"1669","11.3203125","11.3203125","11.3203125","10.6015625","10.6015625","10.6015625","78.9921875","78.9921875","78.9921875","58.5546875","58.5546875","58.5546875","11.515625","11.515625","11.515625","199.984375","199.984375","199.984375","108.0390625","108.0390625","108.0390625","10.6875","10.6875","10.6875","15.1171875","15.1171875","15.1171875","9.84375","9.84375","9.84375"
"1670","9.1875","9.1875","9.1875","9.3984375","9.3984375","9.3984375","79.875","79.875","79.875","92.390625","92.390625","92.390625","11.1484375","11.1484375","11.1484375","198.421875","198.421875","198.421875","104.3671875","104.3671875","104.3671875","10.5546875","10.5546875","10.5546875","14.6171875","14.6171875","14.6171875","9.65625","9.65625","9.65625"
