"Step","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_9_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_9_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_9_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_8_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_8_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_8_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_7_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_7_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_7_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_6_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_6_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_6_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_5_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_5_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_5_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_4_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_4_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_4_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_3_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_3_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_3_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_2_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_2_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_2_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_1_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_1_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_1_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_0_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_0_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_0_contcorrect_True - current_best_fitness__MAX"
"802","-200","-200","-200","-200","-200","-200","-94.8203125","-94.8203125","-94.8203125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-95.3046875","-95.3046875","-95.3046875","-199.828125","-199.828125","-199.828125"
"803","-200","-200","-200","-200","-200","-200","-95.703125","-95.703125","-95.703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-94.0234375","-94.0234375","-94.0234375","-200","-200","-200"
"804","-200","-200","-200","-200","-200","-200","-88.875","-88.875","-88.875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-95.0546875","-95.0546875","-95.0546875","-182.1796875","-182.1796875","-182.1796875"
"805","-200","-200","-200","-200","-200","-200","-94.2890625","-94.2890625","-94.2890625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-93.8984375","-93.8984375","-93.8984375","-185.5234375","-185.5234375","-185.5234375"
"806","-200","-200","-200","-200","-200","-200","-94.203125","-94.203125","-94.203125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-95.28125","-95.28125","-95.28125","-196.59375","-196.59375","-196.59375"
"807","-200","-200","-200","-200","-200","-200","-93.1328125","-93.1328125","-93.1328125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-96.6328125","-96.6328125","-96.6328125","-199.28125","-199.28125","-199.28125"
"808","-200","-200","-200","-200","-200","-200","-96.015625","-96.015625","-96.015625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.9296875","-97.9296875","-97.9296875","-199.984375","-199.984375","-199.984375"
"809","-200","-200","-200","-200","-200","-200","-92.5078125","-92.5078125","-92.5078125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-92.3125","-92.3125","-92.3125","-199.8984375","-199.8984375","-199.8984375"
"810","-200","-200","-200","-200","-200","-200","-94.9453125","-94.9453125","-94.9453125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-89.96875","-89.96875","-89.96875","-200","-200","-200"
"811","-200","-200","-200","-142.65625","-142.65625","-142.65625","-200","-200","-200","-200","-200","-200","-171.1796875","-171.1796875","-171.1796875","-200","-200","-200","-97.359375","-97.359375","-97.359375","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"812","-200","-200","-200","-154.859375","-154.859375","-154.859375","-200","-200","-200","-200","-200","-200","-161.0078125","-161.0078125","-161.0078125","-200","-200","-200","-97.421875","-97.421875","-97.421875","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"813","-200","-200","-200","-152.578125","-152.578125","-152.578125","-200","-200","-200","-200","-200","-200","-155.921875","-155.921875","-155.921875","-200","-200","-200","-101.875","-101.875","-101.875","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"814","-200","-200","-200","-142.5390625","-142.5390625","-142.5390625","-200","-200","-200","-200","-200","-200","-147.4375","-147.4375","-147.4375","-200","-200","-200","-94.625","-94.625","-94.625","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"815","-200","-200","-200","-153.2421875","-153.2421875","-153.2421875","-200","-200","-200","-200","-200","-200","-147.5234375","-147.5234375","-147.5234375","-200","-200","-200","-93.140625","-93.140625","-93.140625","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"816","-200","-200","-200","-152.1796875","-152.1796875","-152.1796875","-200","-200","-200","-200","-200","-200","-155.6875","-155.6875","-155.6875","-200","-200","-200","-98.015625","-98.015625","-98.015625","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"817","-200","-200","-200","-149.3671875","-149.3671875","-149.3671875","-200","-200","-200","-200","-200","-200","-151.984375","-151.984375","-151.984375","-200","-200","-200","-98.609375","-98.609375","-98.609375","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"818","-200","-200","-200","-141.78125","-141.78125","-141.78125","-200","-200","-200","-200","-200","-200","-150.859375","-150.859375","-150.859375","-200","-200","-200","-93.765625","-93.765625","-93.765625","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"819","-200","-200","-200","-155.53125","-155.53125","-155.53125","-200","-200","-200","-200","-200","-200","-157.9765625","-157.9765625","-157.9765625","-200","-200","-200","-93.8984375","-93.8984375","-93.8984375","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"820","-200","-200","-200","-157.7265625","-157.7265625","-157.7265625","-200","-200","-200","-200","-200","-200","-158.796875","-158.796875","-158.796875","-200","-200","-200","-91.765625","-91.765625","-91.765625","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"821","-200","-200","-200","-164.234375","-164.234375","-164.234375","-159.078125","-159.078125","-159.078125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-91.8984375","-91.8984375","-91.8984375","-191.6796875","-191.6796875","-191.6796875","-200","-200","-200","-200","-200","-200"
"822","-200","-200","-200","-159.046875","-159.046875","-159.046875","-150.5859375","-150.5859375","-150.5859375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-98.0078125","-98.0078125","-98.0078125","-199.1328125","-199.1328125","-199.1328125","-200","-200","-200","-200","-200","-200"
"823","-200","-200","-200","-145.0859375","-145.0859375","-145.0859375","-148.515625","-148.515625","-148.515625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-92.2578125","-92.2578125","-92.2578125","-199.265625","-199.265625","-199.265625","-200","-200","-200","-200","-200","-200"
"824","-200","-200","-200","-159.90625","-159.90625","-159.90625","-149.984375","-149.984375","-149.984375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-93.046875","-93.046875","-93.046875","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"825","-200","-200","-200","-163.6015625","-163.6015625","-163.6015625","-141.734375","-141.734375","-141.734375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-93.0703125","-93.0703125","-93.0703125","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"826","-200","-200","-200","-159.75","-159.75","-159.75","-155.4609375","-155.4609375","-155.4609375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-90.5","-90.5","-90.5","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"827","-200","-200","-200","-143.03125","-143.03125","-143.03125","-163.7109375","-163.7109375","-163.7109375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-91.640625","-91.640625","-91.640625","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"828","-200","-200","-200","-130.1484375","-130.1484375","-130.1484375","-169.703125","-169.703125","-169.703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-93.375","-93.375","-93.375","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"829","-200","-200","-200","-132.6640625","-132.6640625","-132.6640625","-163.765625","-163.765625","-163.765625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-95.03125","-95.03125","-95.03125","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"830","-200","-200","-200","-123.1328125","-123.1328125","-123.1328125","-160.5","-160.5","-160.5","-200","-200","-200","-200","-200","-200","-200","-200","-200","-90.484375","-90.484375","-90.484375","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"831","-200","-200","-200","-86.078125","-86.078125","-86.078125","-200","-200","-200","-197.96875","-197.96875","-197.96875","-134.7578125","-134.7578125","-134.7578125","-200","-200","-200","-146.390625","-146.390625","-146.390625","-200","-200","-200","-141.0234375","-141.0234375","-141.0234375","-200","-200","-200"
"832","-200","-200","-200","-83.03125","-83.03125","-83.03125","-200","-200","-200","-200","-200","-200","-128.671875","-128.671875","-128.671875","-200","-200","-200","-141.4140625","-141.4140625","-141.4140625","-200","-200","-200","-144.5625","-144.5625","-144.5625","-200","-200","-200"
"833","-200","-200","-200","-90.3515625","-90.3515625","-90.3515625","-200","-200","-200","-199.2265625","-199.2265625","-199.2265625","-130.8828125","-130.8828125","-130.8828125","-200","-200","-200","-131.890625","-131.890625","-131.890625","-200","-200","-200","-135.21875","-135.21875","-135.21875","-200","-200","-200"
"834","-200","-200","-200","-82.859375","-82.859375","-82.859375","-200","-200","-200","-200","-200","-200","-132.640625","-132.640625","-132.640625","-200","-200","-200","-130.9453125","-130.9453125","-130.9453125","-200","-200","-200","-133.2578125","-133.2578125","-133.2578125","-200","-200","-200"
"835","-200","-200","-200","-82.375","-82.375","-82.375","-200","-200","-200","-195.9609375","-195.9609375","-195.9609375","-130.7109375","-130.7109375","-130.7109375","-200","-200","-200","-130.2265625","-130.2265625","-130.2265625","-200","-200","-200","-123.6953125","-123.6953125","-123.6953125","-200","-200","-200"
"836","-200","-200","-200","-90.9609375","-90.9609375","-90.9609375","-200","-200","-200","-195.25","-195.25","-195.25","-130.71875","-130.71875","-130.71875","-200","-200","-200","-126.609375","-126.609375","-126.609375","-200","-200","-200","-114.890625","-114.890625","-114.890625","-200","-200","-200"
"837","-200","-200","-200","-84.1796875","-84.1796875","-84.1796875","-200","-200","-200","-197.03125","-197.03125","-197.03125","-128.2734375","-128.2734375","-128.2734375","-200","-200","-200","-118.7578125","-118.7578125","-118.7578125","-200","-200","-200","-118.609375","-118.609375","-118.609375","-200","-200","-200"
"838","-199.359375","-199.359375","-199.359375","-85.2890625","-85.2890625","-85.2890625","-200","-200","-200","-200","-200","-200","-130.7734375","-130.7734375","-130.7734375","-200","-200","-200","-121.4453125","-121.4453125","-121.4453125","-200","-200","-200","-109.6015625","-109.6015625","-109.6015625","-200","-200","-200"
"839","-200","-200","-200","-84.609375","-84.609375","-84.609375","-200","-200","-200","-200","-200","-200","-135.2109375","-135.2109375","-135.2109375","-200","-200","-200","-122.671875","-122.671875","-122.671875","-200","-200","-200","-124.5546875","-124.5546875","-124.5546875","-200","-200","-200"
"840","-200","-200","-200","-88.7578125","-88.7578125","-88.7578125","-200","-200","-200","-200","-200","-200","-133.171875","-133.171875","-133.171875","-200","-200","-200","-124.3984375","-124.3984375","-124.3984375","-200","-200","-200","-123.2265625","-123.2265625","-123.2265625","-200","-200","-200"
"841","-200","-200","-200","-200","-200","-200","-134.015625","-134.015625","-134.015625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-145.2578125","-145.2578125","-145.2578125","-200","-200","-200","-85.5625","-85.5625","-85.5625","-200","-200","-200"
"842","-200","-200","-200","-200","-200","-200","-129.2890625","-129.2890625","-129.2890625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-166.8984375","-166.8984375","-166.8984375","-200","-200","-200","-83.8828125","-83.8828125","-83.8828125","-200","-200","-200"
"843","-200","-200","-200","-200","-200","-200","-130.71875","-130.71875","-130.71875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-177.671875","-177.671875","-177.671875","-200","-200","-200","-85.1953125","-85.1953125","-85.1953125","-200","-200","-200"
"844","-200","-200","-200","-200","-200","-200","-127.203125","-127.203125","-127.203125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-171.1953125","-171.1953125","-171.1953125","-200","-200","-200","-82.671875","-82.671875","-82.671875","-200","-200","-200"
"845","-200","-200","-200","-200","-200","-200","-131.5703125","-131.5703125","-131.5703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-179.6953125","-179.6953125","-179.6953125","-200","-200","-200","-87.21875","-87.21875","-87.21875","-200","-200","-200"
"846","-200","-200","-200","-200","-200","-200","-130.0546875","-130.0546875","-130.0546875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-168.6953125","-168.6953125","-168.6953125","-200","-200","-200","-81.7734375","-81.7734375","-81.7734375","-200","-200","-200"
"847","-200","-200","-200","-200","-200","-200","-133.125","-133.125","-133.125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-178.03125","-178.03125","-178.03125","-200","-200","-200","-86.546875","-86.546875","-86.546875","-200","-200","-200"
"848","-200","-200","-200","-200","-200","-200","-135.9609375","-135.9609375","-135.9609375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-171.953125","-171.953125","-171.953125","-200","-200","-200","-86.4765625","-86.4765625","-86.4765625","-200","-200","-200"
"849","-200","-200","-200","-200","-200","-200","-132.4453125","-132.4453125","-132.4453125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-167.4765625","-167.4765625","-167.4765625","-200","-200","-200","-82.6796875","-82.6796875","-82.6796875","-200","-200","-200"
"850","-200","-200","-200","-200","-200","-200","-137.0625","-137.0625","-137.0625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-161.1796875","-161.1796875","-161.1796875","-200","-200","-200","-83.9609375","-83.9609375","-83.9609375","-200","-200","-200"
"851","-156.7265625","-156.7265625","-156.7265625","-200","-200","-200","-144.1953125","-144.1953125","-144.1953125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-86.203125","-86.203125","-86.203125","-200","-200","-200","-149.4453125","-149.4453125","-149.4453125","-200","-200","-200"
"852","-150.8671875","-150.8671875","-150.8671875","-200","-200","-200","-141.90625","-141.90625","-141.90625","-200","-200","-200","-199.171875","-199.171875","-199.171875","-200","-200","-200","-84.78125","-84.78125","-84.78125","-200","-200","-200","-146.7421875","-146.7421875","-146.7421875","-200","-200","-200"
"853","-165.625","-165.625","-165.625","-200","-200","-200","-146.296875","-146.296875","-146.296875","-200","-200","-200","-197.6171875","-197.6171875","-197.6171875","-200","-200","-200","-85.265625","-85.265625","-85.265625","-200","-200","-200","-156.109375","-156.109375","-156.109375","-200","-200","-200"
"854","-166.3359375","-166.3359375","-166.3359375","-200","-200","-200","-139.078125","-139.078125","-139.078125","-200","-200","-200","-198.5","-198.5","-198.5","-200","-200","-200","-86.2109375","-86.2109375","-86.2109375","-200","-200","-200","-144.234375","-144.234375","-144.234375","-200","-200","-200"
"855","-163.3046875","-163.3046875","-163.3046875","-200","-200","-200","-140.0546875","-140.0546875","-140.0546875","-200","-200","-200","-198.6015625","-198.6015625","-198.6015625","-200","-200","-200","-86.625","-86.625","-86.625","-200","-200","-200","-144.890625","-144.890625","-144.890625","-200","-200","-200"
"856","-157.671875","-157.671875","-157.671875","-200","-200","-200","-158.234375","-158.234375","-158.234375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-85.765625","-85.765625","-85.765625","-200","-200","-200","-138.4453125","-138.4453125","-138.4453125","-200","-200","-200"
"857","-162.90625","-162.90625","-162.90625","-200","-200","-200","-152.1484375","-152.1484375","-152.1484375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-85.3984375","-85.3984375","-85.3984375","-200","-200","-200","-141.8125","-141.8125","-141.8125","-200","-200","-200"
"858","-161.8984375","-161.8984375","-161.8984375","-200","-200","-200","-148.9921875","-148.9921875","-148.9921875","-200","-200","-200","-199.2890625","-199.2890625","-199.2890625","-200","-200","-200","-85.9765625","-85.9765625","-85.9765625","-200","-200","-200","-132.296875","-132.296875","-132.296875","-200","-200","-200"
"859","-161.171875","-161.171875","-161.171875","-200","-200","-200","-136.8828125","-136.8828125","-136.8828125","-200","-200","-200","-198.9453125","-198.9453125","-198.9453125","-200","-200","-200","-84.6328125","-84.6328125","-84.6328125","-200","-200","-200","-127.5","-127.5","-127.5","-200","-200","-200"
"860","-161.640625","-161.640625","-161.640625","-200","-200","-200","-125.6796875","-125.6796875","-125.6796875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-84.84375","-84.84375","-84.84375","-200","-200","-200","-127.78125","-127.78125","-127.78125","-200","-200","-200"
"861","-102.4765625","-102.4765625","-102.4765625","-99.2890625","-99.2890625","-99.2890625","-98.3125","-98.3125","-98.3125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-94.7265625","-94.7265625","-94.7265625","-200","-200","-200","-92.3828125","-92.3828125","-92.3828125","-200","-200","-200"
"862","-98.4296875","-98.4296875","-98.4296875","-98.265625","-98.265625","-98.265625","-102.140625","-102.140625","-102.140625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-94.4765625","-94.4765625","-94.4765625","-200","-200","-200","-93.578125","-93.578125","-93.578125","-200","-200","-200"
"863","-101.4296875","-101.4296875","-101.4296875","-96.6640625","-96.6640625","-96.6640625","-95.4375","-95.4375","-95.4375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-90.375","-90.375","-90.375","-200","-200","-200","-95.78125","-95.78125","-95.78125","-200","-200","-200"
"864","-99.1328125","-99.1328125","-99.1328125","-98.4453125","-98.4453125","-98.4453125","-94.75","-94.75","-94.75","-200","-200","-200","-200","-200","-200","-200","-200","-200","-93.625","-93.625","-93.625","-200","-200","-200","-92.4765625","-92.4765625","-92.4765625","-200","-200","-200"
"865","-101.2109375","-101.2109375","-101.2109375","-96.7109375","-96.7109375","-96.7109375","-101.3359375","-101.3359375","-101.3359375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-98.25","-98.25","-98.25","-200","-200","-200","-95.1875","-95.1875","-95.1875","-200","-200","-200"
"866","-102.6875","-102.6875","-102.6875","-94.390625","-94.390625","-94.390625","-97.5078125","-97.5078125","-97.5078125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-94.921875","-94.921875","-94.921875","-200","-200","-200","-103.8984375","-103.8984375","-103.8984375","-200","-200","-200"
"867","-97.140625","-97.140625","-97.140625","-94.4765625","-94.4765625","-94.4765625","-97.453125","-97.453125","-97.453125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-93.8125","-93.8125","-93.8125","-200","-200","-200","-99.1484375","-99.1484375","-99.1484375","-200","-200","-200"
"868","-100.5","-100.5","-100.5","-94.0546875","-94.0546875","-94.0546875","-101.0703125","-101.0703125","-101.0703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.0078125","-97.0078125","-97.0078125","-200","-200","-200","-101.359375","-101.359375","-101.359375","-200","-200","-200"
"869","-100.9140625","-100.9140625","-100.9140625","-92.296875","-92.296875","-92.296875","-98.4921875","-98.4921875","-98.4921875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-97.28125","-97.28125","-97.28125","-200","-200","-200","-101.2890625","-101.2890625","-101.2890625","-200","-200","-200"
"870","-101.5078125","-101.5078125","-101.5078125","-94.625","-94.625","-94.625","-105.5078125","-105.5078125","-105.5078125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-96.90625","-96.90625","-96.90625","-200","-200","-200","-101.1796875","-101.1796875","-101.1796875","-200","-200","-200"
"871","-165.0546875","-165.0546875","-165.0546875","-200","-200","-200","-173.265625","-173.265625","-173.265625","-200","-200","-200","-200","-200","-200","-141.1484375","-141.1484375","-141.1484375","-151.5546875","-151.5546875","-151.5546875","-99.203125","-99.203125","-99.203125","-122.8671875","-122.8671875","-122.8671875","-170.1875","-170.1875","-170.1875"
"872","-165.4921875","-165.4921875","-165.4921875","-200","-200","-200","-161.40625","-161.40625","-161.40625","-200","-200","-200","-200","-200","-200","-138.234375","-138.234375","-138.234375","-150.140625","-150.140625","-150.140625","-95.515625","-95.515625","-95.515625","-154.25","-154.25","-154.25","-160.5078125","-160.5078125","-160.5078125"
"873","-168.8515625","-168.8515625","-168.8515625","-200","-200","-200","-176.921875","-176.921875","-176.921875","-200","-200","-200","-200","-200","-200","-132.1328125","-132.1328125","-132.1328125","-151.3359375","-151.3359375","-151.3359375","-99.609375","-99.609375","-99.609375","-173.3671875","-173.3671875","-173.3671875","-164.6953125","-164.6953125","-164.6953125"
"874","-159.640625","-159.640625","-159.640625","-200","-200","-200","-172.0859375","-172.0859375","-172.0859375","-200","-200","-200","-200","-200","-200","-133.53125","-133.53125","-133.53125","-136.9921875","-136.9921875","-136.9921875","-99.0546875","-99.0546875","-99.0546875","-169.5703125","-169.5703125","-169.5703125","-169.7421875","-169.7421875","-169.7421875"
"875","-167.3515625","-167.3515625","-167.3515625","-200","-200","-200","-190","-190","-190","-200","-200","-200","-200","-200","-200","-141.1796875","-141.1796875","-141.1796875","-147.0859375","-147.0859375","-147.0859375","-98.1796875","-98.1796875","-98.1796875","-197.59375","-197.59375","-197.59375","-168.6484375","-168.6484375","-168.6484375"
"876","-154.75","-154.75","-154.75","-200","-200","-200","-179.859375","-179.859375","-179.859375","-200","-200","-200","-200","-200","-200","-125.453125","-125.453125","-125.453125","-155.75","-155.75","-155.75","-99.6015625","-99.6015625","-99.6015625","-192.015625","-192.015625","-192.015625","-171.4921875","-171.4921875","-171.4921875"
"877","-162.9375","-162.9375","-162.9375","-200","-200","-200","-186.34375","-186.34375","-186.34375","-200","-200","-200","-200","-200","-200","-127.7265625","-127.7265625","-127.7265625","-162.234375","-162.234375","-162.234375","-101.6171875","-101.6171875","-101.6171875","-198.984375","-198.984375","-198.984375","-178.328125","-178.328125","-178.328125"
"878","-166.84375","-166.84375","-166.84375","-200","-200","-200","-168.6015625","-168.6015625","-168.6015625","-200","-200","-200","-200","-200","-200","-140.5625","-140.5625","-140.5625","-157.8671875","-157.8671875","-157.8671875","-99.921875","-99.921875","-99.921875","-189.5","-189.5","-189.5","-175.5234375","-175.5234375","-175.5234375"
"879","-154.21875","-154.21875","-154.21875","-200","-200","-200","-169.1953125","-169.1953125","-169.1953125","-200","-200","-200","-200","-200","-200","-143","-143","-143","-148.7109375","-148.7109375","-148.7109375","-96.296875","-96.296875","-96.296875","-196.203125","-196.203125","-196.203125","-183.65625","-183.65625","-183.65625"
"880","-122.7890625","-122.7890625","-122.7890625","-200","-200","-200","-177.0859375","-177.0859375","-177.0859375","-200","-200","-200","-200","-200","-200","-165.84375","-165.84375","-165.84375","-146.90625","-146.90625","-146.90625","-100.859375","-100.859375","-100.859375","-187.625","-187.625","-187.625","-173.7734375","-173.7734375","-173.7734375"
"881","-200","-200","-200","-200","-200","-200","-133.6640625","-133.6640625","-133.6640625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"882","-200","-200","-200","-200","-200","-200","-130.015625","-130.015625","-130.015625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.5546875","-199.5546875","-199.5546875","-200","-200","-200","-200","-200","-200"
"883","-200","-200","-200","-200","-200","-200","-129.390625","-129.390625","-129.390625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.421875","-199.421875","-199.421875","-200","-200","-200","-200","-200","-200"
"884","-200","-200","-200","-200","-200","-200","-127.0546875","-127.0546875","-127.0546875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.4375","-199.4375","-199.4375","-200","-200","-200","-200","-200","-200"
"885","-200","-200","-200","-200","-200","-200","-118.8359375","-118.8359375","-118.8359375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.984375","-199.984375","-199.984375","-200","-200","-200","-200","-200","-200"
"886","-200","-200","-200","-200","-200","-200","-119.8046875","-119.8046875","-119.8046875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.96875","-199.96875","-199.96875","-200","-200","-200","-200","-200","-200"
"887","-200","-200","-200","-200","-200","-200","-117.3515625","-117.3515625","-117.3515625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"888","-200","-200","-200","-200","-200","-200","-118.1171875","-118.1171875","-118.1171875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.7109375","-199.7109375","-199.7109375","-200","-200","-200","-200","-200","-200"
"889","-200","-200","-200","-200","-200","-200","-121.953125","-121.953125","-121.953125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"890","-200","-200","-200","-200","-200","-200","-119.2265625","-119.2265625","-119.2265625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.8671875","-199.8671875","-199.8671875","-200","-200","-200","-200","-200","-200"
